http://www.allocine.fr/film/fichefilm_gen_cfilm=242600.html,Un homme en colère,Un convoyeur de fond fraichement engagé surprend ses collègues par l’incroyable précision de ses tirs de riposte alors qu’ils subissent les assauts de braqueurs expérimentés.Tous se demandent désormais qui il est, d’où il vient et pourquoi il est là.
http://www.allocine.fr/film/fichefilm_gen_cfilm=227548.html,West Side Story,WEST SIDE STORY raconte l’histoire légendaire d’un amour naissant sur fond de rixes entre bandes rivales dans le New York de 1957.
http://www.allocine.fr/film/fichefilm_gen_cfilm=270443.html,Miss,Alex, petit garçon gracieux de 9 ans qui navigue joyeusement entre les genres, a un rêve : être un jour élu Miss France. 15 ans plus tard, Alex a perdu ses parents et sa confiance en lui et stagne dans une vie monotone. Une rencontre imprévue va réve...
http://www.allocine.fr/film/fichefilm_gen_cfilm=251303.html,Les Trolls 2 - Tournée mondiale,Reine Barb, membre de la royauté hard-rock, aidée de son père Roi Thrash, veut détruire tous les autres genres de musique pour laisser le rock régner en maître. Le destin du monde en jeu, Poppy et Branch, accompagnés de leurs amis – Biggie, Chenille,...
http://www.allocine.fr/film/fichefilm_gen_cfilm=266875.html,Peninsula,Le film fait partie de la Sélection Officielle de Cannes 2020. Quatre ans après Dernier train pour Busan, il ne reste que des zombies dans la péninsule. Un groupe de soldats forcés d’y retourner découvrent que des survivants non contaminés se sont re...
http://www.allocine.fr/film/fichefilm_gen_cfilm=236815.html,Même pas peur!,Le film « MÊME PAS PEUR ! » commence le jour d'après, c'est-à-dire le 12 janvier, le lendemain de la grande manifestation du 11 janvier qui a rassemblé plus de quatre millions de personnes dans les rues, en France et à l'international. Les événements...
http://www.allocine.fr/film/fichefilm_gen_cfilm=262921.html,Le Cristal magique,Il existe un cristal magique, qui a le pouvoir de faire revenir l’eau dans la forêt. Mais il a été volé par Bantour, le roi des ours. Seul un héros courageux pourra le rapporter et éviter la sécheresse. Amy la petite hérissonne et son ami Tom l’écure...
http://www.allocine.fr/film/fichefilm_gen_cfilm=266268.html,Roméo et Juliette (Suttgart Ballet - FRA Cinéma),55 ans après la première représentation de Roméo et Juliette, le Ballet de Stuttgart revisite la légendaire chorégraphie de John Cranko à l'origine du "miracle du Ballet de Stuttgart", la fulgurante ascension de la compagnie vers la renommée. Au cour...
http://www.allocine.fr/film/fichefilm_gen_cfilm=283953.html,La Chouette en toque,Dans ce programme, la Chouette du cinéma&nbsp;aborde avec humour la chaîne alimentaire, invite les enfants&nbsp;à la pâtisserie et évoque la valeur affective&nbsp;de notre nourriture. Elle présente l’adaptation&nbsp;d’un conte japonais burlesque et e...
http://www.allocine.fr/film/fichefilm_gen_cfilm=239054.html,Adolescentes,Emma et Anaïs sont inséparables et pourtant, tout les oppose. Adolescentes suit leur parcours depuis leur 13 ans jusqu’à leur majorité, cinq ans de vie où se bousculent les transformations et les premières fois. A leur 18 ans, on se demande alors que...
http://www.allocine.fr/film/fichefilm_gen_cfilm=261793.html,Nobody,Les gens les plus insignifiants sont parfois les plus dangereux.Hutch Mansell, un père et un mari frustré, totalement déconsidéré par sa famille, se contente d’encaisser les coups, sans jamais les rendre. Il n’est rien. Une nuit, alors que deux cambr...
http://www.allocine.fr/film/fichefilm_gen_cfilm=280076.html,ADN,Le film fait partie de la Sélection Officielle Cannes 2020. Neige, divorcée et mère de trois enfants, rend régulièrement visite à Émir, son grand-père algérien qui vit désormais en maison de retraite. Elle adore et admire ce pilier de la famille, qui...
http://www.allocine.fr/film/fichefilm_gen_cfilm=273981.html,The Father,THE FATHER raconte la trajectoire intérieure d’un homme de 81 ans, Anthony, dont la réalité se brise peu à peu sous nos yeux. Mais c’est aussi l’histoire d’Anne, sa fille, qui tente de l’accompagner dans un labyrinthe de questions sans réponses.
http://www.allocine.fr/film/fichefilm_gen_cfilm=272355.html,Demon Slayer - Kimetsu no Yaiba - Le film : Le train de l'infini,Le groupe de Tanjirô a terminé son entraînement de récupération au domaine des papillons et embarque à présent en vue de sa prochaine mission à bord du train de l'infini, d'où quarante personnes ont disparu en peu de temps. Tanjirô et Nezuko, accompa...
http://www.allocine.fr/film/fichefilm_gen_cfilm=276603.html,Balloon,Au cœur des étendues tibétaines, Drolkar et son mari élèvent des brebis, tout en veillant sur leurs trois fils. En réaction à la politique de l’enfant unique imposée par Pékin, elle s’initie en secret à la contraception, pratique taboue dans cette co...
http://www.allocine.fr/film/fichefilm_gen_cfilm=188550.html,Le Labyrinthe,Quand Thomas reprend connaissance, il est pris au piège avec un groupe d’autres garçons dans un labyrinthe géant dont le plan est modifié chaque nuit. Il n’a plus aucun souvenir du monde extérieur, à part d’étranges rêves à propos d’une mystérieuse o...
http://www.allocine.fr/film/fichefilm_gen_cfilm=232214.html,Le Labyrinthe : le remède mortel,Dans ce dernier volet de l’épopée LE LABYRINTHE, Thomas et les Blocards s’engagent dans une ultime mission, plus dangereuse que jamais. Afin de sauver leurs amis, ils devront pénétrer dans la légendaire et sinueuse Dernière Ville contrôlée par&nbsp;l...
http://www.allocine.fr/film/fichefilm_gen_cfilm=231434.html,Le Labyrinthe : La Terre brûlée,Dans ce second volet de la saga épique LE LABYRINTHE, Thomas et les autres Blocards vont devoir faire face à leur plus grand défi, rechercher des indices à propos de la mystérieuse et puissante organisation connue sous le nom de WICKED. Or le monde q...
http://www.allocine.fr/film/fichefilm_gen_cfilm=251354.html,Soul,Le film fait partie de la Sélection Officielle Cannes 2020. Passionné de jazz et professeur de musique dans un collège, Joe Gardner a enfin l’opportunité de réaliser son rêve&nbsp;: jouer dans le meilleur club de jazz de New York. Mais un malencontre...
http://www.allocine.fr/film/fichefilm_gen_cfilm=182022.html,Cendrillon,Le père d’Ella, un marchand, s’est remarié après la mort tragique de la mère de la jeune fille. Pour l’amour de son père, Ella accueille à bras ouverts sa nouvelle belle-mère et les filles de celle-ci, Anastasie et Javotte. Mais lorsque le père d’Ell...
http://www.allocine.fr/film/fichefilm_gen_cfilm=109755.html,Sans aucun remords,Dans Sans aucun remords, les fans de la saga pourront découvrir les origines du héros John Clark - l'un des personnages les plus populaires de l'univers de Tom Clancy. Un marine des forces spéciales découvre une conspiration internationale alors qu’i...
http://www.allocine.fr/film/fichefilm_gen_cfilm=281144.html,Cosmic Sin,Un groupe de guerriers et de scientifiques doit se battre pour protéger et sauver la race humaine menacée par une espèce extraterrestre hostile ayant la capacité d'infecter et de devenir les hôtes d'un corps humain.
http://www.allocine.fr/film/fichefilm_gen_cfilm=285883.html,Je te veux, moi non plus,Le film fait partie de la Sélection Officielle de l'Alpe d'Huez 2021Nina et Dylan, meilleurs amis depuis l’enfance, n’ont aucun secret l’un pour l’autre. Désormais, Nina vit à Paris tandis que Dylan habite à Biarritz. Dylan a toujours pensé qu’ils fi...
http://www.allocine.fr/film/fichefilm_gen_cfilm=271607.html,Calamity, une enfance de Martha Jane Cannary,1863, États-Unis d’Amérique. Dans un convoi qui progresse vers l’Ouest avec l’espoir d’une vie meilleure, le père de Martha Jane se blesse. C’est elle qui doit conduire le chariot familial et soigner les chevaux. L’apprentissage est rude et pourtant...
http://www.allocine.fr/film/fichefilm_gen_cfilm=265900.html,Waves,Le parcours des membres d’une famille afro-américaine, menée par un patriarche protecteur, mais très exigeant, sur les eaux troubles du malheur et du deuil. Un chemin douloureux qui finira par les rassembler sur les rives de l’amour et du pardon, si...
http://www.allocine.fr/film/fichefilm_gen_cfilm=274345.html,Adieu Les Cons,Lorsque Suze Trappet apprend à 43 ans qu’elle est sérieusement malade, elle décide de partir à la recherche de l'enfant qu’elle a été forcée d'abandonner quand elle avait 15 ans.Sa quête administrative va lui faire croiser JB, quinquagénaire en plein...
http://www.allocine.fr/film/fichefilm_gen_cfilm=290513.html,La Déesse de l'asphalte,Devenue chanteuse dans un groupe de rock, Max revient dans son modeste quartier d’origine. Des souvenirs pesants l’y attendent comme les dernières nouvelles et les vérités tues pendant des années : Sonia est une voix qui parle d’entre les mort, Ramir...
http://www.allocine.fr/film/fichefilm_gen_cfilm=257743.html,Tu Me Manques,Une Espagnole extravagante se lie d'amitié avec un riche Bolivien dont le fils gay vient de se suicider aux Etats-Unis.&nbsp;
http://www.allocine.fr/film/fichefilm_gen_cfilm=44017.html,La Dérobade,Marie, 19 ans, s'ennuie dans sa vie de banlieusarde. Elle rencontre Gérard, un beau brun frimeur et volubile. Aveuglée par l'amour, trop candide, Marie décide de tout quitter pour partir avec Gérard. Mais celui-ci se révèle n'être qu'un maquereau qui...
